"runs","minutes","balls.faced","strike.rate","position","dismissal","inninng","opposition","player","team","year","event","country","home","goodsr","first","start","avg","cohort","years.played","top.team","rmean","rmedian"
11,60,42,26.19,5,"caught",1,"Pakistan","LD Chandimal","Sri Lanka",2014,1,"UAE",0,0,1,2011,43.94,"Modern",3,0,92.7913372859025,52.5
13,37,38,34.21,5,"bowled",3,"Pakistan","LD Chandimal","Sri Lanka",2014,1,"UAE",0,0,2,2011,43.94,"Modern",3,0,92.7913372859025,52.5
27,55,38,71.05,5,"caught",1,"Bangladesh","LD Chandimal","Sri Lanka",2014,1,"Bangladesh",0,1,1,2011,43.94,"Modern",3,0,92.7913372859025,52.5
15,49,38,39.47,4,"caught",2,"England","LD Chandimal","Sri Lanka",2016,1,"England",0,0,1,2011,43.94,"Modern",5,1,92.7913372859025,52.5
10,36,34,29.41,4,"caught",2,"India","LD Chandimal","Sri Lanka",2017,1,"Sri Lanka",1,0,1,2011,43.94,"Modern",6,1,92.7913372859025,52.5
20,61,33,60.6,5,"bowled",4,"India","LD Chandimal","Sri Lanka",2017,1,"India",0,1,2,2011,43.94,"Modern",6,1,92.7913372859025,52.5
15,31,30,50,5,"bowled",4,"India","LD Chandimal","Sri Lanka",2015,1,"Sri Lanka",1,1,2,2011,43.94,"Modern",4,1,92.7913372859025,52.5
7,38,30,23.33,5,"caught",3,"Pakistan","LD Chandimal","Sri Lanka",2017,1,"UAE",0,0,2,2011,43.94,"Modern",6,0,92.7913372859025,52.5
8,33,29,27.58,2,"lbw",2,"Pakistan","LD Chandimal","Sri Lanka",2012,1,"Sri Lanka",1,0,1,2011,43.94,"Modern",1,0,92.7913372859025,52.5
23,35,27,85.18,4,"lbw",2,"India","LD Chandimal","Sri Lanka",2015,1,"Sri Lanka",1,1,1,2011,43.94,"Modern",4,1,92.7913372859025,52.5
12,23,23,52.17,4,"caught",2,"Pakistan","LD Chandimal","Sri Lanka",2014,1,"UAE",0,1,1,2011,43.94,"Modern",3,0,92.7913372859025,52.5
18,18,17,105.88,4,"caught",4,"India","LD Chandimal","Sri Lanka",2015,1,"Sri Lanka",1,1,2,2011,43.94,"Modern",4,1,92.7913372859025,52.5
8,45,17,47.05,4,"bowled",3,"England","LD Chandimal","Sri Lanka",2016,1,"England",0,1,2,2011,43.94,"Modern",5,1,92.7913372859025,52.5
15,20,17,88.23,4,"caught",4,"Zimbabwe","LD Chandimal","Sri Lanka",2017,1,"Sri Lanka",1,1,2,2011,43.94,"Modern",6,0,92.7913372859025,52.5
5,23,13,38.46,4,"caught",3,"Bangladesh","LD Chandimal","Sri Lanka",2017,1,"Sri Lanka",1,0,2,2011,43.94,"Modern",6,0,92.7913372859025,52.5
4,14,11,36.36,4,"caught",2,"England","LD Chandimal","Sri Lanka",2016,1,"England",0,0,1,2011,43.94,"Modern",5,1,92.7913372859025,52.5
4,17,10,40,4,"caught",3,"New Zealand","LD Chandimal","Sri Lanka",2015,1,"New Zealand",0,0,2,2011,43.94,"Modern",4,0,92.7913372859025,52.5
2,6,6,33.33,5,"caught",3,"India","LD Chandimal","Sri Lanka",2017,1,"Sri Lanka",1,0,2,2011,43.94,"Modern",6,1,92.7913372859025,52.5
0,2,2,0,5,"caught",1,"Pakistan","LD Chandimal","Sri Lanka",2013,1,"UAE",0,0,1,2011,43.94,"Modern",2,0,92.7913372859025,52.5
203,457,372,54.56,5,"not out",1,"Bangladesh","S Chanderpaul","West Indies",2012,0,"Bangladesh",0,1,1,1994,51.37,"90s",18,0,121.873472897977,82
203,541,370,54.86,5,"not out",1,"South Africa","S Chanderpaul","West Indies",2005,0,"West Indies",1,1,1,1994,51.37,"90s",11,1,121.873472897977,82
116,501,343,33.81,5,"not out",3,"India","S Chanderpaul","West Indies",2011,0,"West Indies",1,0,2,1994,51.37,"90s",17,1,121.873472897977,82
127,403,287,44.25,5,"run out",2,"South Africa","S Chanderpaul","West Indies",2005,1,"West Indies",1,0,1,1994,51.37,"90s",11,1,121.873472897977,82
137,446,284,48.23,3,"not out",1,"India","S Chanderpaul","West Indies",1997,0,"West Indies",1,1,1,1994,51.37,"90s",3,0,121.873472897977,82
108,323,284,38.02,5,"caught",2,"Zimbabwe","S Chanderpaul","West Indies",2013,1,"West Indies",1,0,1,1994,51.37,"90s",19,0,121.873472897977,82
126,340,282,44.68,5,"not out",1,"New Zealand","S Chanderpaul","West Indies",2008,0,"New Zealand",0,0,1,1994,51.37,"90s",14,0,121.873472897977,82
150,375,282,53.19,5,"not out",2,"Bangladesh","S Chanderpaul","West Indies",2012,0,"Bangladesh",0,1,1,1994,51.37,"90s",18,0,121.873472897977,82
118,381,276,42.75,5,"caught",2,"Australia","S Chanderpaul","West Indies",2008,1,"West Indies",1,0,1,1994,51.37,"90s",14,1,121.873472897977,82
128,383,270,47.4,5,"not out",2,"England","S Chanderpaul","West Indies",2004,0,"England",0,1,1,1994,51.37,"90s",10,1,121.873472897977,82
118,387,263,44.86,4,"caught",1,"England","S Chanderpaul","West Indies",1998,1,"West Indies",1,0,1,1994,51.37,"90s",4,0,121.873472897977,82
140,368,258,54.26,5,"caught",2,"India","S Chanderpaul","West Indies",2002,1,"India",0,1,1,1994,51.37,"90s",8,0,121.873472897977,82
116,413,257,45.13,5,"not out",4,"England","S Chanderpaul","West Indies",2007,0,"England",0,0,2,1994,51.37,"90s",13,0,121.873472897977,82
136,406,257,52.91,5,"not out",1,"England","S Chanderpaul","West Indies",2007,0,"England",0,1,1,1994,51.37,"90s",13,0,121.873472897977,82
153,358,254,60.23,5,"not out",3,"Pakistan","S Chanderpaul","West Indies",2005,0,"West Indies",1,1,2,1994,51.37,"90s",11,0,121.873472897977,82
104,394,253,41.1,5,"bowled",1,"South Africa","S Chanderpaul","West Indies",2007,1,"South Africa",0,0,1,1994,51.37,"90s",13,0,121.873472897977,82
91,383,250,36.4,5,"lbw",3,"England","S Chanderpaul","West Indies",2012,1,"England",0,0,2,1994,51.37,"90s",18,1,121.873472897977,82
103,387,248,41.53,5,"not out",1,"Australia","S Chanderpaul","West Indies",2012,0,"West Indies",1,0,1,1994,51.37,"90s",18,1,121.873472897977,82
79,295,241,32.78,3,"caught",3,"India","S Chanderpaul","West Indies",1997,1,"West Indies",1,0,2,1994,51.37,"90s",3,0,121.873472897977,82
107,352,236,45.33,5,"not out",2,"Australia","S Chanderpaul","West Indies",2008,0,"West Indies",1,1,1,1994,51.37,"90s",14,1,121.873472897977,82
82,284,230,35.65,5,"caught",2,"Australia","S Chanderpaul","West Indies",1996,1,"Australia",0,0,1,1994,51.37,"90s",2,1,121.873472897977,82
122,360,229,53.27,5,"not out",1,"New Zealand","S Chanderpaul","West Indies",2013,0,"New Zealand",0,1,1,1994,51.37,"90s",19,0,121.873472897977,82
85,302,226,37.61,5,"not out",1,"Bangladesh","S Chanderpaul","West Indies",2014,0,"West Indies",1,0,1,1994,51.37,"90s",20,0,121.873472897977,82
65,315,223,29.14,5,"not out",1,"South Africa","S Chanderpaul","West Indies",2008,0,"South Africa",0,0,1,1994,51.37,"90s",14,0,121.873472897977,82
89,333,218,40.82,4,"bowled",2,"Pakistan","S Chanderpaul","West Indies",2000,1,"West Indies",1,0,1,1994,51.37,"90s",6,1,121.873472897977,82
94,295,217,43.31,5,"lbw",2,"Australia","S Chanderpaul","West Indies",2012,1,"West Indies",1,0,1,1994,51.37,"90s",18,1,121.873472897977,82
97,387,216,44.9,5,"not out",1,"India","S Chanderpaul","West Indies",2006,0,"West Indies",1,0,1,1994,51.37,"90s",12,1,121.873472897977,82
74,273,210,35.23,4,"lbw",1,"South Africa","S Chanderpaul","West Indies",1998,1,"South Africa",0,0,1,1994,51.37,"90s",4,1,121.873472897977,82
76,281,200,38,5,"bowled",2,"New Zealand","S Chanderpaul","West Indies",2008,1,"New Zealand",0,0,1,1994,51.37,"90s",14,0,121.873472897977,82
84,268,198,42.42,5,"not out",1,"Bangladesh","S Chanderpaul","West Indies",2014,0,"West Indies",1,0,1,1994,51.37,"90s",20,0,121.873472897977,82
118,286,196,60.2,5,"lbw",1,"India","S Chanderpaul","West Indies",2011,1,"India",0,1,1,1994,51.37,"90s",17,1,121.873472897977,82
92,275,193,47.66,5,"caught",1,"Pakistan","S Chanderpaul","West Indies",2005,1,"West Indies",1,1,1,1994,51.37,"90s",11,0,121.873472897977,82
74,269,193,38.34,5,"lbw",2,"England","S Chanderpaul","West Indies",2007,1,"England",0,0,1,1994,51.37,"90s",13,0,121.873472897977,82
77,336,180,42.77,5,"not out",4,"Australia","S Chanderpaul","West Indies",2008,0,"West Indies",1,0,2,1994,51.37,"90s",14,1,121.873472897977,82
87,242,175,49.71,5,"not out",1,"England","S Chanderpaul","West Indies",2012,0,"England",0,1,1,1994,51.37,"90s",18,1,121.873472897977,82
49,249,174,28.16,4,"lbw",3,"Zimbabwe","S Chanderpaul","West Indies",2000,1,"West Indies",1,0,2,1994,51.37,"90s",6,0,121.873472897977,82
46,248,172,26.74,5,"not out",2,"Pakistan","S Chanderpaul","West Indies",2000,0,"West Indies",1,0,1,1994,51.37,"90s",6,1,121.873472897977,82
75,238,169,44.37,3,"caught",3,"South Africa","S Chanderpaul","West Indies",1998,1,"South Africa",0,0,2,1994,51.37,"90s",4,1,121.873472897977,82
70,299,168,41.66,5,"not out",3,"South Africa","S Chanderpaul","West Indies",2008,0,"South Africa",0,0,2,1994,51.37,"90s",14,0,121.873472897977,82
55,231,165,33.33,5,"caught",4,"England","S Chanderpaul","West Indies",2009,1,"West Indies",1,0,2,1994,51.37,"90s",15,1,121.873472897977,82
68,238,164,41.46,5,"lbw",2,"Australia","S Chanderpaul","West Indies",2012,1,"West Indies",1,0,1,1994,51.37,"90s",18,1,121.873472897977,82
70,255,163,42.94,5,"bowled",3,"England","S Chanderpaul","West Indies",2007,1,"England",0,0,2,1994,51.37,"90s",13,0,121.873472897977,82
54,234,159,33.96,5,"caught",2,"India","S Chanderpaul","West Indies",2002,1,"India",0,0,1,1994,51.37,"90s",8,0,121.873472897977,82
69,227,158,43.67,5,"lbw",1,"Sri Lanka","S Chanderpaul","West Indies",2005,1,"Sri Lanka",0,0,1,1994,51.37,"90s",11,1,121.873472897977,82
48,221,158,30.37,5,"not out",3,"Sri Lanka","S Chanderpaul","West Indies",2005,0,"Sri Lanka",0,0,2,1994,51.37,"90s",11,1,121.873472897977,82
62,229,157,39.49,4,"not out",3,"Australia","S Chanderpaul","West Indies",2000,0,"Australia",0,0,2,1994,51.37,"90s",6,1,121.873472897977,82
97,231,152,63.81,5,"not out",4,"England","S Chanderpaul","West Indies",2004,0,"England",0,1,2,1994,51.37,"90s",10,1,121.873472897977,82
62,239,151,41.05,4,"caught",1,"Australia","S Chanderpaul","West Indies",2009,1,"Australia",0,0,1,1994,51.37,"90s",15,1,121.873472897977,82
58,209,147,39.45,3,"caught",2,"Australia","S Chanderpaul","West Indies",1996,1,"Australia",0,0,1,1994,51.37,"90s",2,1,121.873472897977,82
45,181,147,30.61,5,"caught",2,"England","S Chanderpaul","West Indies",1998,1,"West Indies",1,0,1,1994,51.37,"90s",4,0,121.873472897977,82
42,201,147,28.57,5,"caught",3,"England","S Chanderpaul","West Indies",2004,1,"West Indies",1,0,2,1994,51.37,"90s",10,1,121.873472897977,82
54,191,145,37.24,4,"caught",1,"Sri Lanka","S Chanderpaul","West Indies",2010,1,"Sri Lanka",0,0,1,1994,51.37,"90s",16,0,121.873472897977,82
70,181,143,48.95,3,"caught",3,"New Zealand","S Chanderpaul","West Indies",1999,1,"New Zealand",0,1,2,1994,51.37,"90s",5,0,121.873472897977,82
79,226,142,55.63,5,"not out",2,"Australia","S Chanderpaul","West Indies",2008,0,"West Indies",1,1,1,1994,51.37,"90s",14,1,121.873472897977,82
46,186,139,33.09,5,"caught",2,"England","S Chanderpaul","West Indies",2015,1,"West Indies",1,0,1,1994,51.37,"90s",21,1,121.873472897977,82
53,182,138,38.4,5,"caught",1,"South Africa","S Chanderpaul","West Indies",2005,1,"West Indies",1,0,1,1994,51.37,"90s",11,1,121.873472897977,82
84,227,138,60.86,5,"not out",2,"New Zealand","S Chanderpaul","West Indies",2014,0,"West Indies",1,1,1,1994,51.37,"90s",20,0,121.873472897977,82
48,196,136,35.29,5,"caught",2,"Australia","S Chanderpaul","West Indies",1996,1,"Australia",0,0,1,1994,51.37,"90s",2,1,121.873472897977,82
70,153,134,52.23,5,"lbw",2,"England","S Chanderpaul","West Indies",2009,1,"West Indies",1,1,1,1994,51.37,"90s",15,1,121.873472897977,82
101,173,134,75.37,5,"not out",3,"Bangladesh","S Chanderpaul","West Indies",2014,0,"West Indies",1,1,2,1994,51.37,"90s",20,0,121.873472897977,82
50,201,131,38.16,4,"lbw",4,"Australia","S Chanderpaul","West Indies",2008,1,"West Indies",1,0,2,1994,51.37,"90s",14,1,121.873472897977,82
36,185,128,28.12,5,"caught",3,"New Zealand","S Chanderpaul","West Indies",2006,1,"New Zealand",0,0,2,1994,51.37,"90s",12,0,121.873472897977,82
40,208,122,32.78,3,"caught",2,"South Africa","S Chanderpaul","West Indies",2001,1,"West Indies",1,0,1,1994,51.37,"90s",7,1,121.873472897977,82
69,179,122,56.55,5,"lbw",4,"Australia","S Chanderpaul","West Indies",2012,1,"West Indies",1,1,2,1994,51.37,"90s",18,1,121.873472897977,82
73,161,119,61.34,5,"caught",2,"England","S Chanderpaul","West Indies",2000,1,"England",0,1,1,1994,51.37,"90s",6,0,121.873472897977,82
34,167,119,28.57,5,"bowled",2,"South Africa","S Chanderpaul","West Indies",2003,1,"South Africa",0,0,1,1994,51.37,"90s",9,1,121.873472897977,82
52,164,117,44.44,3,"caught",1,"India","S Chanderpaul","West Indies",1997,1,"West Indies",1,0,1,1994,51.37,"90s",3,0,121.873472897977,82
36,149,116,31.03,4,"not out",3,"India","S Chanderpaul","West Indies",2002,0,"India",0,0,2,1994,51.37,"90s",8,0,121.873472897977,82
76,182,115,66.08,5,"caught",1,"England","S Chanderpaul","West Indies",2004,1,"England",0,1,1,1994,51.37,"90s",10,1,121.873472897977,82
38,169,114,33.33,3,"caught",2,"South Africa","S Chanderpaul","West Indies",1999,1,"South Africa",0,0,1,1994,51.37,"90s",5,1,121.873472897977,82
54,180,113,47.78,5,"caught",3,"India","S Chanderpaul","West Indies",2006,1,"West Indies",1,1,2,1994,51.37,"90s",12,1,121.873472897977,82
50,203,113,44.24,5,"run out",3,"South Africa","S Chanderpaul","West Indies",2015,1,"South Africa",0,0,2,1994,51.37,"90s",21,1,121.873472897977,82
28,159,111,25.22,5,"lbw",1,"England","S Chanderpaul","West Indies",1998,1,"West Indies",1,0,1,1994,51.37,"90s",4,0,121.873472897977,82
62,168,109,56.88,5,"caught",4,"India","S Chanderpaul","West Indies",2006,1,"West Indies",1,1,2,1994,51.37,"90s",12,1,121.873472897977,82
32,131,104,30.76,4,"caught",1,"Sri Lanka","S Chanderpaul","West Indies",2010,1,"Sri Lanka",0,0,1,1994,51.37,"90s",16,0,121.873472897977,82
23,138,103,22.33,5,"caught",2,"England","S Chanderpaul","West Indies",2009,1,"England",0,0,1,1994,51.37,"90s",15,1,121.873472897977,82
39,140,102,38.23,5,"caught",1,"Australia","S Chanderpaul","West Indies",2005,1,"Australia",0,0,1,1994,51.37,"90s",11,1,121.873472897977,82
43,148,101,42.57,5,"not out",4,"New Zealand","S Chanderpaul","West Indies",2012,0,"West Indies",1,0,2,1994,51.37,"90s",18,0,121.873472897977,82
58,132,100,58,2,"not out",2,"India","S Chanderpaul","West Indies",1997,0,"West Indies",1,1,1,1994,51.37,"90s",3,0,121.873472897977,82
50,160,99,50.5,5,"caught",1,"England","S Chanderpaul","West Indies",2004,1,"West Indies",1,1,1,1994,51.37,"90s",10,1,121.873472897977,82
42,143,97,43.29,5,"caught",2,"South Africa","S Chanderpaul","West Indies",2004,1,"South Africa",0,0,1,1994,51.37,"90s",10,1,121.873472897977,82
47,133,94,50,5,"bowled",3,"India","S Chanderpaul","West Indies",2011,1,"India",0,1,2,1994,51.37,"90s",17,1,121.873472897977,82
43,122,91,47.25,3,"caught",4,"South Africa","S Chanderpaul","West Indies",1999,1,"South Africa",0,1,2,1994,51.37,"90s",5,1,121.873472897977,82
74,131,90,82.22,3,"caught",2,"Zimbabwe","S Chanderpaul","West Indies",2001,1,"Zimbabwe",0,1,1,1994,51.37,"90s",7,0,121.873472897977,82
48,136,89,53.93,3,"caught",3,"India","S Chanderpaul","West Indies",1997,1,"West Indies",1,1,2,1994,51.37,"90s",3,0,121.873472897977,82
27,112,88,30.68,4,"lbw",3,"Australia","S Chanderpaul","West Indies",2009,1,"Australia",0,0,2,1994,51.37,"90s",15,1,121.873472897977,82
12,113,87,13.79,5,"lbw",4,"India","S Chanderpaul","West Indies",2011,1,"West Indies",1,0,2,1994,51.37,"90s",17,1,121.873472897977,82
76,125,87,87.35,5,"lbw",2,"New Zealand","S Chanderpaul","West Indies",2013,1,"New Zealand",0,1,1,1994,51.37,"90s",19,0,121.873472897977,82
27,153,86,31.39,4,"caught",1,"India","S Chanderpaul","West Indies",2002,1,"India",0,0,1,1994,51.37,"90s",8,0,121.873472897977,82
45,146,86,52.32,5,"caught",2,"England","S Chanderpaul","West Indies",2004,1,"England",0,1,1,1994,51.37,"90s",10,1,121.873472897977,82
20,109,86,23.25,5,"lbw",2,"England","S Chanderpaul","West Indies",2009,1,"West Indies",1,0,1,1994,51.37,"90s",15,1,121.873472897977,82
46,130,86,53.48,5,"lbw",1,"England","S Chanderpaul","West Indies",2012,1,"England",0,1,1,1994,51.37,"90s",18,1,121.873472897977,82
27,147,83,32.53,5,"bowled",1,"Pakistan","S Chanderpaul","West Indies",2011,1,"West Indies",1,0,1,1994,51.37,"90s",17,0,121.873472897977,82
40,97,82,48.78,3,"bowled",4,"Australia","S Chanderpaul","West Indies",1996,1,"Australia",0,1,2,1994,51.37,"90s",2,1,121.873472897977,82
42,124,82,51.21,3,"caught",1,"India","S Chanderpaul","West Indies",1997,1,"West Indies",1,1,1,1994,51.37,"90s",3,0,121.873472897977,82
47,113,82,57.31,5,"caught",3,"England","S Chanderpaul","West Indies",2009,1,"England",0,1,2,1994,51.37,"90s",15,1,121.873472897977,82
24,124,79,30.37,5,"caught",2,"India","S Chanderpaul","West Indies",2006,1,"West Indies",1,0,1,1994,51.37,"90s",12,1,121.873472897977,82
30,95,79,37.97,5,"lbw",2,"India","S Chanderpaul","West Indies",2006,1,"West Indies",1,0,1,1994,51.37,"90s",12,1,121.873472897977,82
36,128,79,45.56,5,"bowled",1,"India","S Chanderpaul","West Indies",2013,1,"India",0,1,1,1994,51.37,"90s",19,1,121.873472897977,82
50,130,78,64.1,5,"caught",2,"England","S Chanderpaul","West Indies",2007,1,"England",0,1,1,1994,51.37,"90s",13,0,121.873472897977,82
34,95,77,44.15,5,"caught",2,"England","S Chanderpaul","West Indies",1998,1,"West Indies",1,0,1,1994,51.37,"90s",4,0,121.873472897977,82
25,97,77,32.46,5,"caught",1,"Australia","S Chanderpaul","West Indies",2005,1,"Australia",0,0,1,1994,51.37,"90s",11,1,121.873472897977,82
31,123,75,41.33,5,"not out",3,"New Zealand","S Chanderpaul","West Indies",2013,0,"New Zealand",0,0,2,1994,51.37,"90s",19,0,121.873472897977,82
28,85,74,37.83,5,"caught",2,"Pakistan","S Chanderpaul","West Indies",2005,1,"West Indies",1,0,1,1994,51.37,"90s",11,0,121.873472897977,82
23,104,74,31.08,5,"caught",2,"India","S Chanderpaul","West Indies",2011,1,"West Indies",1,0,1,1994,51.37,"90s",17,1,121.873472897977,82
30,113,73,41.09,5,"caught",4,"India","S Chanderpaul","West Indies",2011,1,"West Indies",1,0,2,1994,51.37,"90s",17,1,121.873472897977,82
16,102,72,22.22,2,"caught",4,"South Africa","S Chanderpaul","West Indies",1998,1,"South Africa",0,0,2,1994,51.37,"90s",4,1,121.873472897977,82
27,107,72,37.5,5,"caught",3,"South Africa","S Chanderpaul","West Indies",2004,1,"South Africa",0,0,2,1994,51.37,"90s",10,1,121.873472897977,82
49,111,72,68.05,5,"caught",2,"Bangladesh","S Chanderpaul","West Indies",2011,1,"Bangladesh",0,1,1,1994,51.37,"90s",17,0,121.873472897977,82
43,61,71,60.56,5,"lbw",4,"England","S Chanderpaul","West Indies",2004,1,"England",0,1,2,1994,51.37,"90s",10,1,121.873472897977,82
35,119,70,50,5,"caught",1,"South Africa","S Chanderpaul","West Indies",2005,1,"West Indies",1,1,1,1994,51.37,"90s",11,1,121.873472897977,82
25,102,70,35.71,4,"stumped",4,"New Zealand","S Chanderpaul","West Indies",2014,1,"West Indies",1,0,2,1994,51.37,"90s",20,0,121.873472897977,82
19,99,69,27.53,5,"lbw",4,"Pakistan","S Chanderpaul","West Indies",2002,1,"UAE",0,0,2,1994,51.37,"90s",8,1,121.873472897977,82
71,95,68,104.41,5,"bowled",4,"Australia","S Chanderpaul","West Indies",1996,1,"Australia",0,1,2,1994,51.37,"90s",2,1,121.873472897977,82
25,69,66,37.87,5,"caught",2,"England","S Chanderpaul","West Indies",2015,1,"West Indies",1,0,1,1994,51.37,"90s",21,1,121.873472897977,82
31,80,62,50,5,"lbw",3,"South Africa","S Chanderpaul","West Indies",2005,1,"West Indies",1,1,2,1994,51.37,"90s",11,1,121.873472897977,82
22,120,61,36.06,5,"bowled",1,"England","S Chanderpaul","West Indies",2000,1,"England",0,0,1,1994,51.37,"90s",6,0,121.873472897977,82
31,101,60,51.66,5,"not out",3,"India","S Chanderpaul","West Indies",2013,0,"India",0,1,2,1994,51.37,"90s",19,1,121.873472897977,82
23,77,59,38.98,5,"caught",1,"India","S Chanderpaul","West Indies",2011,1,"West Indies",1,0,1,1994,51.37,"90s",17,1,121.873472897977,82
6,87,58,10.34,3,"caught",2,"South Africa","S Chanderpaul","West Indies",1999,1,"South Africa",0,0,1,1994,51.37,"90s",5,1,121.873472897977,82
18,77,58,31.03,5,"caught",1,"Bangladesh","S Chanderpaul","West Indies",2011,1,"Bangladesh",0,0,1,1994,51.37,"90s",17,0,121.873472897977,82
13,65,56,23.21,5,"lbw",4,"India","S Chanderpaul","West Indies",2006,1,"West Indies",1,0,2,1994,51.37,"90s",12,1,121.873472897977,82
21,88,56,37.5,5,"caught",2,"South Africa","S Chanderpaul","West Indies",2014,1,"South Africa",0,0,1,1994,51.37,"90s",20,1,121.873472897977,82
24,81,53,45.28,3,"caught",1,"India","S Chanderpaul","West Indies",1997,1,"West Indies",1,1,1,1994,51.37,"90s",3,0,121.873472897977,82
23,66,53,43.39,5,"caught",2,"Sri Lanka","S Chanderpaul","West Indies",2008,1,"West Indies",1,0,1,1994,51.37,"90s",14,1,121.873472897977,82
6,53,51,11.76,5,"lbw",4,"England","S Chanderpaul","West Indies",2009,1,"West Indies",1,0,2,1994,51.37,"90s",15,1,121.873472897977,82
7,63,50,14,3,"caught",1,"South Africa","S Chanderpaul","West Indies",2001,1,"West Indies",1,0,1,1994,51.37,"90s",7,1,121.873472897977,82
15,85,49,30.61,5,"caught",2,"New Zealand","S Chanderpaul","West Indies",2014,1,"West Indies",1,0,1,1994,51.37,"90s",20,0,121.873472897977,82
18,60,48,37.5,4,"caught",1,"Australia","S Chanderpaul","West Indies",2000,1,"Australia",0,0,1,1994,51.37,"90s",6,1,121.873472897977,82
9,72,48,18.75,5,"stumped",1,"South Africa","S Chanderpaul","West Indies",2015,1,"South Africa",0,0,1,1994,51.37,"90s",21,1,121.873472897977,82
13,63,48,27.08,5,"lbw",4,"England","S Chanderpaul","West Indies",2015,1,"West Indies",1,0,2,1994,51.37,"90s",21,1,121.873472897977,82
14,72,46,30.43,3,"caught",3,"Pakistan","S Chanderpaul","West Indies",1997,1,"Pakistan",0,0,2,1994,51.37,"90s",3,0,121.873472897977,82
16,86,46,34.78,3,"lbw",4,"South Africa","S Chanderpaul","West Indies",2001,1,"West Indies",1,0,2,1994,51.37,"90s",7,1,121.873472897977,82
8,58,46,17.39,5,"caught",1,"New Zealand","S Chanderpaul","West Indies",2006,1,"New Zealand",0,0,1,1994,51.37,"90s",12,0,121.873472897977,82
20,66,45,44.44,3,"caught",1,"Australia","S Chanderpaul","West Indies",1997,1,"Australia",0,0,1,1994,51.37,"90s",3,1,121.873472897977,82
16,73,44,36.36,4,"caught",2,"Bangladesh","S Chanderpaul","West Indies",2002,1,"Bangladesh",0,0,1,1994,51.37,"90s",8,0,121.873472897977,82
9,59,43,20.93,4,"caught",2,"Pakistan","S Chanderpaul","West Indies",2000,1,"West Indies",1,0,1,1994,51.37,"90s",6,1,121.873472897977,82
5,64,40,12.5,4,"lbw",2,"England","S Chanderpaul","West Indies",1998,1,"West Indies",1,0,1,1994,51.37,"90s",4,0,121.873472897977,82
31,57,40,77.5,4,"lbw",4,"Pakistan","S Chanderpaul","West Indies",2000,1,"West Indies",1,1,2,1994,51.37,"90s",6,1,121.873472897977,82
24,53,40,60,4,"caught",4,"Sri Lanka","S Chanderpaul","West Indies",2005,1,"Sri Lanka",0,1,2,1994,51.37,"90s",11,1,121.873472897977,82
8,58,40,20,4,"lbw",2,"Sri Lanka","S Chanderpaul","West Indies",2010,1,"Sri Lanka",0,0,1,1994,51.37,"90s",16,0,121.873472897977,82
9,56,40,22.5,5,"caught",2,"New Zealand","S Chanderpaul","West Indies",2012,1,"West Indies",1,0,1,1994,51.37,"90s",18,0,121.873472897977,82
8,50,38,21.05,3,"caught",3,"Australia","S Chanderpaul","West Indies",1997,1,"Australia",0,0,2,1994,51.37,"90s",3,1,121.873472897977,82
7,56,37,18.91,5,"bowled",1,"England","S Chanderpaul","West Indies",2004,1,"West Indies",1,0,1,1994,51.37,"90s",10,1,121.873472897977,82
7,48,36,19.44,5,"caught",2,"Bangladesh","S Chanderpaul","West Indies",2004,1,"West Indies",1,0,1,1994,51.37,"90s",10,0,121.873472897977,82
21,50,35,60,5,"lbw",1,"Pakistan","S Chanderpaul","West Indies",1997,1,"Pakistan",0,1,1,1994,51.37,"90s",3,0,121.873472897977,82
11,59,35,31.42,5,"caught",4,"Australia","S Chanderpaul","West Indies",2008,1,"West Indies",1,0,2,1994,51.37,"90s",14,1,121.873472897977,82
24,58,35,68.57,5,"lbw",4,"New Zealand","S Chanderpaul","West Indies",2014,1,"West Indies",1,1,2,1994,51.37,"90s",20,0,121.873472897977,82
14,55,34,41.17,4,"caught",1,"New Zealand","S Chanderpaul","West Indies",1999,1,"New Zealand",0,0,1,1994,51.37,"90s",5,0,121.873472897977,82
12,42,34,35.29,4,"caught",2,"Zimbabwe","S Chanderpaul","West Indies",2000,1,"West Indies",1,0,1,1994,51.37,"90s",6,0,121.873472897977,82
